ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
510112,45,0,0,0,13,0,0,17,28,0
510113,0,0,0,0,0,0,0,0,0,0
510114,17,17,17,17,22,17,17,17,24,17
510115,0,0,0,0,0,0,0,0,0,0
510116,22,22,22,22,22,22,22,22,22,22
510117,0,0,0,0,21,0,0,0,0,0
510118,0,0,0,0,0,0,0,0,0,0
510119,0,0,0,0,0,0,0,0,0,0
510120,0,0,0,0,0,0,0,0,0,0
510121,0,0,0,0,0,0,0,0,0,7
510122,0,0,0,0,0,0,0,0,0,0
510123,0,0,0,0,0,0,0,0,0,0
510124,0,0,0,0,0,0,0,0,0,0
510125,0,0,0,0,0,0,0,0,0,0
510126,0,0,0,0,0,0,0,0,0,0
510127,0,0,0,10,0,15,13,0,0,15
510128,25,25,25,25,25,25,25,25,25,25
510129,0,0,0,0,0,0,0,0,0,0
510130,24,0,15,4,9,0,19,0,0,14
510131,8,16,25,20,24,27,14,0,11,0
510132,0,0,0,0,0,0,0,12,0,0
510133,0,0,0,0,0,0,0,0,0,0
510134,1,1,1,1,1,1,1,1,1,1
510135,0,0,0,0,0,0,0,0,0,0
510136,0,0,0,0,0,0,0,0,0,0
510137,0,0,18,0,0,0,0,0,0,26
510138,0,0,0,0,0,0,0,0,0,0
510139,0,0,0,0,0,0,0,0,0,0
510140,0,0,0,0,0,6,0,0,0,0
510141,0,0,0,0,0,0,0,0,0,0
510142,0,0,0,0,0,0,0,0,0,0
510143,1,1,1,1,1,1,1,1,1,1
510144,0,0,0,0,0,0,0,0,0,0
510145,0,0,0,0,0,0,0,0,0,0
510146,0,0,0,0,0,0,0,0,0,0
510147,0,0,0,0,0,0,0,0,0,0
510148,0,0,0,0,0,0,0,0,0,0
510149,0,0,0,0,0,0,0,0,0,0
510150,13,13,13,13,13,13,13,13,13,13
510151,0,0,0,0,0,0,0,0,0,0
510152,3,19,3,3,3,11,3,3,3,3
510153,0,0,0,0,0,0,0,0,0,0
510154,0,0,0,0,0,0,0,0,0,0
510155,0,0,0,0,0,0,0,0,0,0
510156,0,0,0,0,0,0,0,0,0,0
510157,0,0,0,0,0,0,0,0,0,0
510158,6,6,6,6,6,6,6,6,6,6
510159,0,0,0,0,0,0,0,0,0,0
510160,0,0,0,0,0,0,0,0,0,0
510161,0,0,0,0,0,0,0,0,0,0
510162,0,0,0,0,0,0,0,0,0,0
510163,11,13,12,11,20,23,11,11,17,11
510164,0,0,0,0,0,0,0,0,0,0
510165,0,0,0,0,0,0,0,0,0,0
510166,0,0,0,0,0,0,0,0,0,0
510167,0,0,0,0,0,0,0,0,0,0
510168,0,0,0,0,0,0,0,0,0,0
510169,0,0,0,0,0,0,0,0,0,0
510170,0,0,13,0,0,0,0,0,0,0
510171,12,0,0,28,0,0,0,0,0,0
510172,0,0,0,0,0,0,0,0,0,0
510173,7,7,7,7,7,7,7,7,7,7
510174,19,19,19,19,19,19,19,19,19,19
510175,43,43,43,43,43,43,43,43,43,43
510176,19,19,19,19,19,19,19,19,19,20
510177,16,30,33,25,16,20,27,16,16,16
510178,0,0,0,0,0,0,0,0,0,0
510179,0,0,14,15,0,0,0,0,0,0
510180,22,0,0,0,0,13,18,0,0,0
510181,0,0,0,0,19,0,0,0,0,0
510183,26,26,26,26,26,26,26,26,26,26
510184,1,1,1,1,1,1,1,1,1,1
510185,0,0,0,0,0,0,0,0,0,0
510186,13,13,13,13,13,13,13,13,13,13
510187,0,0,0,0,0,0,0,0,0,0
510188,12,23,17,25,13,11,0,26,43,24
510189,27,0,0,0,0,0,8,0,0,0
510190,0,0,0,0,0,0,0,0,0,0
510191,0,0,0,0,0,0,0,0,0,15
510192,22,22,22,22,22,22,22,22,22,22
510193,0,0,0,0,0,0,0,0,0,0
510194,27,27,27,27,27,27,27,27,27,27
510195,0,0,0,0,0,0,0,0,0,0
510196,0,0,0,0,0,0,0,0,0,0
510197,0,0,0,0,0,0,0,0,0,0
510198,0,0,0,0,0,0,0,0,0,0
510199,0,13,0,0,0,0,0,0,0,0
510200,0,0,0,0,0,0,0,0,0,0
510201,0,0,0,0,0,0,0,0,0,0
510202,0,0,0,0,0,0,0,0,0,0
510203,24,24,24,24,24,24,27,24,24,24
510204,19,19,19,19,19,19,19,19,19,19
510205,0,0,0,0,0,0,0,0,0,0
510206,0,0,0,0,0,0,0,0,0,0
510207,21,21,21,21,21,21,21,21,21,21
510208,0,0,0,0,0,0,0,0,0,0
510209,17,0,0,12,0,0,30,0,0,14
510210,14,0,0,21,13,15,0,0,0,22
510211,0,0,0,0,0,0,0,0,0,0
510212,26,26,26,26,26,26,26,26,26,26
510213,0,0,0,0,0,0,0,0,0,0
510214,0,0,0,0,0,0,0,0,0,0
510215,0,0,0,0,0,0,0,0,0,0
510216,3,3,3,3,3,3,3,3,3,3
510217,0,0,0,13,0,0,0,0,0,0
510218,32,32,32,32,32,32,32,32,32,32
510219,19,19,19,19,19,19,19,19,19,19
510220,29,29,29,29,29,29,29,29,29,29
510221,23,15,16,17,17,15,5,25,6,14
510222,8,8,8,8,8,17,24,28,8,8
510223,13,13,13,13,13,13,13,13,13,13
510224,0,0,0,0,0,0,0,0,0,0
510225,0,0,12,0,0,16,17,0,0,0
510226,6,6,6,6,6,6,6,6,6,6
510227,0,0,0,0,0,0,0,0,0,0
510228,26,26,26,26,26,26,26,26,26,26
510229,14,14,14,14,14,14,14,14,14,14
510230,19,19,19,19,19,19,19,19,19,19
510231,0,0,0,0,0,0,0,0,0,0
510232,0,0,0,0,0,0,0,0,0,0
510233,0,0,0,0,0,0,0,0,0,0
510234,23,23,23,23,23,23,23,23,23,23
510235,0,0,0,0,0,0,0,0,0,0
510236,8,8,8,8,8,8,8,8,8,8
510237,0,0,0,0,0,0,0,0,0,0
510238,21,21,21,21,21,21,21,21,21,21
510239,0,0,0,0,0,0,4,0,0,0
510240,0,0,0,0,0,0,0,0,0,0
510241,0,0,0,0,0,0,0,0,0,0
510242,0,0,0,0,0,0,0,0,0,0
510243,0,0,0,0,0,0,0,0,0,0
510244,0,0,0,0,19,0,0,0,0,0
510245,9,0,12,26,20,2,19,9,17,17
510246,0,0,0,0,0,0,0,0,0,0
510247,0,0,0,0,0,0,0,0,0,0
510248,6,0,0,0,0,0,10,0,0,0
510249,0,0,5,0,0,0,0,0,0,0
510250,19,23,19,27,7,0,26,0,15,23
510251,15,0,18,14,14,0,0,13,0,0
510252,25,25,25,25,25,25,25,25,25,25
510253,39,15,15,15,13,21,36,0,10,17
510254,0,0,0,0,0,0,0,0,0,0
510255,0,0,0,0,0,0,0,0,0,0
510256,26,26,26,26,26,26,26,26,26,26
510257,21,21,21,21,21,21,21,21,21,21
510258,0,0,0,0,0,0,0,0,0,0
510259,0,0,0,0,0,0,0,0,0,0
510260,0,9,0,19,17,0,0,29,0,0
510261,21,21,21,21,21,21,21,21,21,21
510262,6,6,6,6,6,6,6,6,6,6
510263,0,0,0,0,0,0,0,0,0,0
510264,17,0,0,13,0,4,0,0,0,0
510265,0,0,0,0,0,6,0,12,22,0
510266,0,0,0,0,0,0,0,0,0,0
510267,0,0,0,0,0,0,0,0,0,0
510268,0,0,0,0,0,0,0,0,0,0
510269,16,0,0,17,0,15,0,0,0,40
510270,0,0,0,0,0,0,0,0,0,0
510271,0,13,0,0,0,0,0,0,0,0
510272,0,0,0,0,0,0,0,0,0,0
510273,0,0,0,0,0,0,0,0,0,0
510274,0,0,0,0,0,0,0,0,0,0
510275,12,12,12,12,12,12,12,12,12,12
510276,18,18,18,18,18,18,18,18,18,18
510277,0,0,0,0,0,0,0,0,0,0
510278,14,14,14,14,14,14,14,14,14,14
510279,0,11,21,0,10,0,24,0,0,20
510280,19,19,19,19,19,19,19,19,19,19
510281,0,0,0,14,0,3,0,0,4,0
510282,15,15,15,15,15,15,15,15,15,15
510283,17,17,17,17,17,17,17,17,17,17
510284,16,0,71,0,15,13,12,9,14,24
510285,0,0,0,0,0,0,0,0,0,0
510286,6,6,6,6,6,6,6,6,6,6
510287,0,0,0,0,0,0,0,0,0,0
510288,0,0,0,0,0,0,0,0,0,0
510289,0,0,0,0,0,0,0,0,0,0
510290,0,0,0,0,0,0,0,0,0,0
510291,35,35,35,35,35,35,35,35,35,35
510292,0,0,0,0,0,0,0,0,0,0
510293,0,0,0,0,0,0,0,0,0,0
510294,0,0,0,0,0,0,0,0,0,0
510295,0,0,0,0,0,0,0,0,0,0
510296,22,22,22,22,22,22,22,22,22,22
510297,0,0,0,0,0,0,0,0,0,0
510298,0,0,0,0,0,0,0,0,0,0
510299,11,15,13,15,11,11,11,11,16,30
510300,0,0,0,0,0,0,0,0,0,0
510301,0,0,0,0,0,0,0,0,0,0
510302,0,0,0,0,0,0,0,0,0,0
510303,0,0,0,0,0,0,0,0,16,0
510304,0,0,0,0,0,0,0,0,0,0
510305,0,0,0,0,0,0,0,0,0,0
510306,0,0,0,0,0,0,0,0,0,0
510307,0,0,0,0,5,0,0,0,0,0
510308,16,16,16,16,16,16,16,16,16,16
510309,16,13,12,16,0,25,13,18,20,20
510310,15,15,15,15,15,15,15,15,15,15
510311,18,18,18,18,18,18,18,18,18,18
510312,0,22,0,0,0,9,0,0,0,0
510313,0,0,0,0,0,0,0,0,0,0
510314,0,0,0,0,0,0,0,0,0,0
510315,14,14,14,14,14,14,14,14,14,14
510316,1,1,1,1,1,1,1,23,1,1
510317,0,0,0,0,0,0,0,0,0,0
510318,0,0,0,0,0,0,0,0,0,0
510319,0,0,0,0,0,0,0,0,0,0
510320,0,0,0,7,0,0,0,0,0,0
510321,0,0,0,0,0,0,0,0,0,0
510322,0,0,0,0,0,0,0,0,0,0
510323,0,0,0,0,0,0,0,0,0,0
510324,0,0,0,0,0,0,0,0,4,0
510325,0,0,0,0,0,0,0,0,24,0
510326,0,0,0,0,0,0,0,0,0,0
510327,0,0,0,0,0,0,0,0,0,0
510328,0,0,0,0,0,0,0,0,0,0
510329,0,13,10,0,0,12,20,0,23,0
510330,0,11,24,0,0,0,0,0,17,0
510331,0,0,0,0,0,0,0,0,0,0
510332,1,1,1,1,1,1,1,1,1,1
510333,19,19,19,19,19,19,19,19,19,19
510334,0,0,0,0,0,0,0,0,0,0
510335,0,0,0,0,0,0,0,0,0,0
510336,22,22,22,22,22,22,22,22,22,22
510337,0,0,0,0,0,0,0,0,0,0
510338,0,0,0,0,0,0,0,0,0,0
510339,0,0,0,9,0,0,0,0,0,0
510340,0,0,0,0,0,0,0,0,0,0
510341,25,25,25,25,25,25,25,25,25,25
510342,27,23,0,0,26,5,13,0,0,24
510343,0,0,0,0,8,0,0,0,0,14
510344,0,0,0,0,0,0,0,0,0,0
510345,3,3,3,17,16,14,17,16,3,3
510346,1,1,1,1,1,1,1,1,1,1
510347,0,0,0,0,0,0,0,0,0,0
510348,14,8,18,0,5,48,10,19,0,23
510349,13,17,33,10,22,22,18,4,17,5
510350,1,1,1,1,1,1,1,1,1,1
510351,0,0,0,0,0,0,0,0,0,0
510352,26,26,26,26,26,26,26,26,26,26
510353,0,0,0,0,0,0,0,0,0,0
510354,14,14,14,14,14,14,14,14,14,14
510355,0,0,0,0,0,0,0,0,0,0
510356,0,0,0,0,0,0,0,0,0,0
510357,25,0,31,0,0,0,0,0,0,0
510358,0,0,0,0,0,0,0,0,0,0
510359,21,21,21,21,21,21,21,21,21,21
510360,0,25,0,14,0,23,0,0,0,0
510361,0,0,0,0,0,0,0,0,0,0
510362,23,23,23,23,23,23,23,23,23,23
510363,0,0,0,0,0,0,0,0,0,0
510364,0,0,0,0,0,0,0,0,0,0
510365,0,0,0,0,0,0,0,0,0,0
510366,0,0,0,0,0,0,0,0,0,0
510367,26,26,26,26,26,26,26,26,26,26
510368,0,0,0,0,0,0,0,0,0,0
510369,36,36,36,36,36,36,36,36,36,36
510370,0,0,0,0,0,0,0,0,0,0
510371,1,9,9,14,13,16,1,9,1,21
510372,0,0,0,0,0,0,0,0,0,0
510373,0,0,0,0,0,0,0,0,0,0
510374,0,0,0,0,0,0,0,0,0,0
510375,10,10,10,10,10,10,10,10,10,10
510376,0,0,0,0,0,0,0,0,0,0
510377,0,0,0,0,0,0,0,0,0,0
510378,18,18,18,18,18,18,18,18,18,18
510379,16,16,16,16,16,16,16,16,16,16
510380,2,2,2,2,2,2,2,2,2,2
510381,4,1,1,1,1,1,1,1,1,1
510382,0,0,0,0,0,0,0,0,0,0
510383,0,0,6,0,17,20,17,0,0,0
510384,0,0,0,0,0,0,0,0,0,0
510385,0,0,0,0,0,0,0,0,0,0
510386,0,0,0,0,0,0,0,0,0,0
510387,0,0,0,0,0,0,0,0,0,0
510388,0,0,0,0,0,0,0,0,0,0
510389,42,42,42,42,42,42,42,42,42,42
510390,0,0,0,0,0,0,0,4,0,0
510391,0,0,0,0,0,0,0,0,0,0
510392,21,0,0,0,0,0,14,16,0,0
510393,0,0,0,0,0,0,0,0,0,0
510394,0,28,0,0,0,0,0,0,0,0
510395,0,0,0,0,0,0,0,0,0,0
510396,0,0,0,0,0,0,0,0,0,0
510397,0,2,0,0,0,0,18,0,18,0
510398,0,0,0,0,0,0,0,0,0,0
510399,0,0,0,0,0,0,0,0,0,0
510400,25,25,25,25,25,25,25,25,25,25
510401,18,18,18,18,18,18,18,18,18,18
510402,0,0,0,0,0,0,0,0,0,0
510403,20,20,20,20,20,20,20,20,20,20
510404,0,0,0,0,0,0,0,0,10,0
510405,0,0,0,0,0,0,0,0,0,0
510406,15,15,15,15,15,15,15,15,15,15
510407,0,0,0,0,0,0,0,0,0,0
510408,14,14,14,14,14,14,14,14,14,14
510409,0,0,0,0,0,0,0,0,0,0
510410,0,0,0,0,0,0,0,0,0,0
510411,0,0,0,0,0,0,0,0,0,0
510412,0,0,0,0,0,0,0,0,0,0
510413,0,0,0,0,0,0,0,0,0,7
510414,0,0,0,0,0,0,0,0,0,0
510415,2,2,2,2,2,2,2,2,2,2
510416,23,23,23,23,23,23,23,23,23,23
510417,0,13,0,0,0,0,0,0,0,0
510418,0,0,0,5,30,5,0,18,0,0
510419,26,14,15,19,21,2,26,32,22,37
510420,21,21,18,21,0,22,12,14,17,19
510421,23,23,23,23,23,23,23,23,23,23
510422,0,0,0,0,0,0,0,0,0,0
510423,24,24,24,24,24,24,24,24,24,24
510424,0,0,0,0,0,0,0,0,0,0
510425,0,0,0,0,0,0,0,0,0,0
510426,0,0,0,0,0,0,0,0,0,0
510427,20,20,20,20,20,20,20,20,20,20
510428,16,25,16,19,18,0,31,12,9,5
510429,0,0,0,0,0,0,0,0,12,0
510430,0,0,0,0,0,0,0,0,0,0
510431,26,26,26,26,26,26,26,26,26,26
510432,24,24,24,24,24,24,24,24,24,24
510433,15,15,15,15,15,15,15,15,15,15
510434,11,0,0,12,9,0,15,16,7,15
510435,16,16,16,16,16,16,16,16,16,16
510437,19,19,19,19,19,19,19,19,19,19
510438,0,0,0,0,0,18,0,0,0,0
510439,12,13,13,3,13,2,15,37,24,18
510440,22,22,22,22,22,22,22,22,22,22
510441,0,0,0,0,0,0,0,0,0,0
510442,0,0,0,0,0,0,0,0,0,0
510443,0,0,0,0,0,8,0,0,0,0
510444,0,0,0,0,0,0,0,0,0,0
510445,0,0,44,7,0,0,0,32,5,23
510446,0,0,0,0,0,0,0,0,0,0
510447,7,0,0,17,0,22,0,0,0,0
510448,0,0,0,0,0,0,0,0,0,0
510449,17,17,17,17,17,17,17,17,17,17
510450,0,0,0,0,0,0,0,0,0,0
510451,28,28,28,28,28,28,28,28,28,28
510452,0,0,0,0,0,0,0,0,0,0
510453,4,4,4,4,4,4,4,4,4,4
510454,35,35,35,35,35,35,35,35,35,35
510455,0,0,0,0,0,0,0,0,0,0
510456,23,23,23,23,23,23,23,23,23,23
510457,0,0,0,0,0,0,0,0,0,0
510458,38,38,38,38,38,38,38,38,38,38
510459,20,2,0,15,16,28,13,19,0,6
510460,0,0,0,0,0,0,0,0,0,0
510461,0,0,0,0,0,0,0,0,0,0
510462,0,0,0,0,0,0,0,0,0,0
510463,0,0,0,0,0,0,0,0,0,0
510464,19,19,19,19,19,19,19,19,19,19
510465,0,0,0,0,0,0,0,0,0,0
510466,0,0,0,0,0,0,0,0,0,0
510467,29,16,10,0,0,0,0,0,0,0
510468,0,0,8,0,0,0,20,0,14,0
510469,25,25,25,25,25,25,25,25,25,25
510470,12,12,12,12,12,12,12,12,12,12
510471,0,0,0,0,0,0,0,0,0,0
510472,0,0,0,0,0,0,0,0,0,0
510473,0,0,0,40,0,0,0,21,0,0
510474,0,0,0,0,0,0,0,0,0,0
510475,19,19,19,19,19,19,19,19,19,19
510476,0,0,0,0,0,0,0,0,0,0
510477,0,0,0,0,0,0,0,0,0,0
510478,0,0,0,0,0,0,0,0,0,0
510479,0,0,0,0,0,0,0,0,0,0
510480,0,0,0,0,0,0,0,0,0,0
510481,16,24,16,28,26,16,16,16,16,16
510482,10,31,22,4,9,7,12,0,21,28
510483,2,2,2,2,2,2,2,2,2,2
510484,15,0,0,0,11,0,0,0,0,0
510485,0,0,0,0,0,0,0,0,0,0
510486,13,0,0,0,0,0,0,0,0,0
510487,0,0,0,0,0,0,0,0,0,0
510488,0,0,0,0,0,0,0,14,19,0
510489,0,0,8,0,0,0,0,0,0,14
510490,0,0,0,0,0,0,0,0,0,0
510491,0,0,0,0,0,0,13,0,0,16
510492,15,15,15,15,15,15,15,15,15,15
510493,18,18,18,18,18,18,18,18,18,18
510494,0,0,0,0,0,0,0,0,0,12
510495,34,34,34,34,34,34,34,34,34,34
510496,44,44,44,44,44,44,44,44,44,44
510497,0,0,0,0,0,0,0,0,0,0
510498,18,18,18,18,18,18,18,18,18,18
510499,0,0,0,0,0,0,0,0,0,0
510500,0,0,0,0,0,0,0,0,0,0
510501,28,28,28,28,28,28,28,28,28,28
510502,0,0,0,0,0,0,0,0,0,0
510503,0,0,0,0,0,0,0,0,0,0
510504,0,0,0,0,0,0,0,0,0,0
510505,21,21,21,21,21,21,21,21,21,21
510506,19,19,19,19,19,19,19,19,19,19
510507,19,19,19,19,19,19,19,19,19,19
510508,26,26,26,26,26,26,26,26,26,26
510509,0,0,0,0,0,0,0,0,0,0
510510,26,26,26,26,26,26,26,26,26,26
510511,19,19,19,19,19,19,19,19,19,19
510512,0,0,0,0,0,0,0,0,0,0
510513,0,0,22,0,0,22,0,0,33,0
510514,0,0,18,0,24,0,0,36,0,0
510515,0,0,0,13,3,24,22,0,0,0
510516,0,0,0,0,23,0,0,9,0,19
510517,13,13,13,13,13,13,13,13,13,13
510518,0,0,0,0,0,0,0,0,0,0
510519,1,1,1,12,1,1,1,1,1,1
510520,0,0,0,0,0,0,0,0,0,0
510521,0,0,0,0,0,0,0,0,0,0
510522,0,0,0,0,0,0,0,0,0,0
510523,0,0,0,0,0,0,0,0,0,0
510524,0,0,0,0,0,0,0,0,0,0
510525,0,14,0,0,0,0,0,0,0,0
510526,0,22,0,22,0,0,21,0,0,5
510527,5,5,5,5,5,5,5,5,5,5
510528,0,0,0,0,0,0,11,0,0,0
510529,2,2,2,2,2,2,2,2,2,2
510530,0,0,0,0,0,0,0,0,0,0
510531,0,17,0,0,0,0,0,0,0,0
510532,0,0,0,0,0,0,0,0,0,0
510533,0,0,0,0,0,0,0,0,0,0
510534,0,0,0,0,0,21,11,0,0,23
510535,0,0,0,0,0,0,0,0,0,0
510536,25,25,25,25,25,25,25,25,25,25
510537,0,0,0,0,0,0,0,0,0,0
510538,35,16,10,20,13,11,26,22,19,25
510539,11,34,11,18,29,17,20,7,8,13
510540,0,0,0,0,0,0,0,0,0,0
510541,19,19,19,19,19,19,19,19,19,19
510542,25,17,17,17,17,25,17,17,17,17
510543,26,26,26,26,26,26,26,26,26,26
510544,37,21,18,35,7,22,13,33,15,9
510545,0,0,0,0,0,0,0,0,0,0
510546,0,0,0,0,0,0,0,0,0,0
510547,0,0,0,0,0,0,0,0,0,0
510548,3,3,3,3,3,3,3,3,3,3
510549,0,0,0,0,0,0,0,0,0,0
510550,0,6,21,0,0,0,0,0,0,0
510551,0,0,0,0,0,0,0,0,0,0
510552,0,33,0,0,0,0,0,0,0,0
510553,0,0,0,0,0,0,0,0,0,0
510554,0,0,0,0,0,0,0,0,0,0
510555,34,34,34,34,34,34,34,34,34,34
510556,20,14,18,17,8,17,14,22,6,12
510557,0,0,0,0,0,0,0,0,0,0
510558,0,0,0,0,0,0,0,0,0,7
510559,14,14,14,14,14,14,14,14,14,14
510560,0,0,0,0,0,15,8,0,0,0
510561,0,0,0,0,0,0,0,0,0,0
510562,0,0,0,0,0,0,0,0,0,0
510563,0,0,0,0,0,0,0,0,0,0
510564,31,31,31,31,31,31,31,31,31,31
510565,0,0,0,0,0,0,0,0,0,0
510566,21,21,21,21,21,21,21,21,21,21
510567,15,0,0,20,7,10,7,7,0,19
510568,16,16,16,16,16,16,16,16,16,16
510569,0,0,0,0,0,0,0,0,0,0
510570,0,0,0,0,0,0,0,0,0,0
510571,0,0,0,0,0,0,0,0,0,0
510572,0,0,0,0,0,0,0,0,0,0
510573,2,2,2,2,2,2,2,2,2,2
510574,64,64,64,64,64,64,64,64,64,64
510575,0,0,0,0,0,0,0,0,0,0
510576,25,14,3,19,22,11,18,13,10,12
510577,17,17,17,17,17,17,17,17,17,17
510578,0,0,0,0,0,0,0,0,0,0
510579,19,19,19,19,19,19,19,19,19,19
510580,0,0,0,22,14,0,0,19,0,19
510581,0,0,16,0,0,0,17,0,0,0
510582,17,17,17,17,17,17,17,17,17,17
510583,0,0,0,0,0,0,0,0,0,0
510584,17,17,17,17,17,17,17,17,17,17
510585,0,0,0,0,0,0,0,0,0,0
510586,9,19,11,29,30,24,20,5,30,8
510587,0,0,0,0,0,0,0,0,0,0
510588,0,0,0,0,0,0,0,0,0,0
510589,0,0,0,0,0,0,10,0,0,0
510590,0,15,0,40,0,32,19,0,16,0
510591,0,0,0,0,0,0,0,0,0,0
510592,21,21,21,21,21,21,21,21,21,21
510593,0,0,0,0,0,0,0,0,0,0
510594,0,0,33,11,32,26,22,0,0,21
510595,21,21,21,21,21,21,21,21,21,21
510596,0,0,0,0,0,0,0,0,0,0
510597,0,0,0,0,0,0,0,0,0,0
510598,0,0,0,0,0,0,0,0,0,0
510599,0,0,24,0,0,0,0,0,0,19
510600,9,0,0,0,17,0,0,0,0,0
510601,0,0,0,0,11,0,13,0,0,20
510602,20,20,20,20,20,20,20,20,20,20
510603,25,0,0,0,38,17,0,0,0,2
510604,0,0,0,0,0,0,0,0,0,0
510605,0,20,21,0,0,0,0,0,25,0
510606,0,0,0,0,0,0,0,0,0,0
510607,0,0,0,39,0,0,18,0,0,0
510608,0,0,0,0,0,0,0,0,0,0
510609,0,0,0,0,0,0,0,0,0,0
510610,0,0,0,0,0,0,0,0,0,0
510611,0,9,4,20,11,0,21,0,29,4
510612,28,13,23,6,17,20,21,25,20,17
510613,0,24,0,0,0,14,0,6,0,0
510614,2,2,2,2,2,2,2,2,2,2
510615,26,14,0,20,0,0,0,11,0,0
510616,0,0,0,0,0,0,0,0,0,0
510617,0,0,0,0,0,0,0,0,0,0
510618,17,17,17,17,17,17,17,17,17,17
510619,0,0,0,0,0,0,0,0,0,0
510620,0,0,0,0,0,0,0,0,0,0
510621,0,0,0,0,0,0,0,0,0,0
510622,33,33,33,33,33,33,33,33,33,33
510623,9,8,20,0,6,18,13,23,14,6
510624,0,0,0,0,0,0,0,0,0,0
510625,0,0,0,0,0,0,0,0,0,0
510626,16,16,16,16,16,16,16,16,16,16
510627,0,0,0,0,0,0,0,0,0,0
510628,0,0,0,0,0,0,0,0,0,0
510629,0,0,0,0,0,0,0,2,0,13
510630,0,0,0,0,0,0,0,0,0,0
510631,26,26,26,26,26,26,26,26,26,26
510632,0,0,0,0,0,0,0,0,0,0
510633,0,0,0,0,0,0,0,0,0,0
510634,0,0,0,0,0,0,0,0,0,0
510635,21,21,21,21,21,21,21,21,21,21
510636,0,0,0,0,0,0,0,0,0,0
510637,0,0,0,0,0,0,0,0,0,0
510638,16,14,32,26,0,12,4,9,15,3
510639,11,0,0,12,0,0,19,0,0,0
510640,0,0,0,0,0,0,0,0,0,0
510641,15,21,9,19,27,20,26,17,9,15
510642,0,0,0,11,0,0,0,0,0,0
510643,0,0,0,0,0,0,0,0,0,0
510644,22,21,22,10,24,16,17,26,14,32
510645,0,0,0,0,0,0,0,0,0,0
510646,0,0,0,0,0,0,0,0,0,0
510647,0,0,0,0,0,0,0,0,0,0
510648,0,15,0,19,30,0,0,0,0,0
510649,0,0,0,0,0,0,0,0,0,0
510650,0,0,39,0,0,0,0,0,0,0
510651,18,18,0,0,18,20,20,0,18,17
510652,0,0,0,0,0,0,0,0,9,0
510653,0,3,0,0,0,0,0,0,0,0
510654,18,0,0,24,22,0,19,0,24,22
510655,0,0,0,0,0,0,0,0,0,0
510656,19,39,20,14,18,26,11,29,33,7
510657,32,32,32,32,32,32,32,32,32,32
510658,0,9,17,21,0,0,0,0,26,0
510659,0,0,0,0,0,0,19,0,0,0
510660,0,0,0,0,0,0,0,9,12,0
510661,0,18,0,11,0,0,0,0,0,0
510662,17,12,13,11,0,26,17,0,29,23
510663,0,0,0,0,0,0,20,0,0,0
510664,0,0,0,0,0,0,0,0,0,0
510665,0,0,0,0,0,0,0,0,0,0
510666,0,0,0,0,0,0,0,0,0,0
510667,0,0,0,0,0,0,0,0,0,0
510668,0,0,0,0,0,0,0,0,4,0
510669,27,27,27,27,27,27,27,27,27,27
510670,0,0,0,0,23,0,0,0,14,17
510671,0,0,14,0,25,22,0,0,0,0
510672,20,20,20,20,20,20,20,20,20,20
510673,0,0,20,32,12,0,0,6,0,0
510674,0,0,0,0,0,0,0,0,0,0
510675,0,0,0,0,0,0,0,0,0,0
510676,10,10,10,10,10,10,10,10,10,10
510677,0,0,0,0,0,0,0,0,0,0
510678,0,0,0,0,0,0,0,0,0,0
510679,0,0,0,0,0,0,0,0,0,21
510680,0,15,0,0,0,3,21,5,22,34
510681,0,0,0,0,0,0,0,0,0,0
510682,0,3,0,0,0,0,15,0,0,0
510683,0,26,0,0,0,0,0,0,0,0
510684,19,0,0,18,0,0,0,0,17,0
510685,15,0,0,0,14,14,30,0,0,22
510686,7,7,7,7,7,7,7,7,7,7
510687,0,11,0,0,25,0,0,9,0,0
510688,0,0,0,0,0,0,0,0,0,0
510689,0,0,0,0,0,0,0,0,0,0
510690,23,0,0,0,22,0,8,22,0,0
510691,17,11,18,22,27,18,17,19,23,35
510692,16,0,0,16,0,0,0,13,13,17
510693,0,5,0,0,0,0,19,0,0,0
510694,0,0,0,0,0,0,0,0,0,0
510695,4,0,0,0,0,0,0,0,0,0
510696,7,0,0,18,0,0,0,0,8,7
510697,0,0,0,0,0,0,0,0,0,0
510698,0,0,11,0,17,6,0,0,21,0
510699,0,0,25,35,0,30,0,0,0,0
510700,0,0,35,0,0,0,0,0,0,0
510701,0,0,0,0,0,0,0,0,0,0
510702,0,0,0,0,0,0,0,0,0,0
510703,0,0,0,0,0,0,0,0,0,0
510704,23,0,0,0,0,0,9,0,0,0
510705,0,31,0,25,12,0,34,17,0,29
510706,24,28,39,15,3,6,10,23,0,6
510707,0,0,0,0,13,0,0,0,0,21
510708,0,0,0,0,32,0,0,16,19,33
510709,0,0,0,0,0,0,0,0,0,0
510710,13,18,30,22,18,26,13,31,12,7
510711,9,0,0,0,12,0,0,0,20,37
510712,0,0,0,0,26,27,0,0,0,0
510713,0,0,0,0,0,0,0,0,0,0
510714,0,0,0,0,0,0,0,0,0,0
510715,0,0,8,0,0,0,0,0,0,0
510716,0,0,0,0,0,0,0,0,0,0
510717,47,47,47,47,47,47,47,47,47,47
530001,15,15,15,15,15,15,15,15,15,15
530002,0,0,19,0,0,0,0,0,0,0
530003,0,0,0,0,0,0,0,0,0,0
